Index,Timestamp,Value,UnitsAbbreviation,Good,Questionable,Substituted,Annotated
318,2018-11-15T08:00:00Z,0.0,MW,True,False,False,False
319,2018-11-16T08:00:00Z,1.51654828,MW,True,False,False,False
320,2018-11-17T08:00:00Z,0.500468254,MW,True,False,False,False
321,2018-11-18T08:00:00Z,1.54781222,MW,True,False,False,False
322,2018-11-19T08:00:00Z,1.52436423,MW,True,False,False,False
323,2018-11-20T08:00:00Z,1.94642818,MW,True,False,False,False
324,2018-11-21T08:00:00Z,1.99332428,MW,True,False,False,False
325,2018-11-22T08:00:00Z,0.5082843,MW,True,False,False,False
326,2018-11-23T08:00:00Z,0.477020234,MW,True,False,False,False
327,2018-11-24T08:00:00Z,2.00114,MW,True,False,False,False
328,2018-11-25T08:00:00Z,2.07930017,MW,True,False,False,False
329,2018-11-26T08:00:00Z,2.05585217,MW,True,False,False,False
330,2018-11-27T08:00:00Z,1.97769225,MW,True,False,False,False
331,2018-11-28T08:00:00Z,0.5082843,MW,True,False,False,False
332,2018-11-29T08:00:00Z,4.088012,MW,True,False,False,False
333,2018-11-30T08:00:00Z,4.93214035,MW,True,False,False,False
334,2018-12-01T08:00:00Z,3.04066825,MW,True,False,False,False
335,2018-12-02T08:00:00Z,3.05630016,MW,True,False,False,False
336,2018-12-03T08:00:00Z,4.01766825,MW,True,False,False,False
337,2018-12-04T08:00:00Z,4.025484,MW,True,False,False,False
338,2018-12-05T08:00:00Z,2.93906021,MW,True,False,False,False
339,2018-12-06T08:00:00Z,2.09493232,MW,True,False,False,False
340,2018-12-07T08:00:00Z,4.963404,MW,True,False,False,False
341,2018-12-08T08:00:00Z,3.47836423,MW,True,False,False,False
342,2018-12-09T08:00:00Z,2.55607629,MW,True,False,False,False
343,2018-12-10T08:00:00Z,4.00985241,MW,True,False,False,False
344,2018-12-11T08:00:00Z,3.28296423,MW,True,False,False,False
345,2018-12-12T08:00:00Z,2.61860418,MW,True,False,False,False
346,2018-12-13T08:00:00Z,1.93861222,MW,True,False,False,False
347,2018-12-14T08:00:00Z,1.96206021,MW,True,False,False,False
348,2018-12-15T08:00:00Z,0.5161002,MW,True,False,False,False
349,2018-12-16T08:00:00Z,0.484836251,MW,True,False,False,False
350,2018-12-17T08:00:00Z,2.04022026,MW,True,False,False,False
351,2018-12-18T08:00:00Z,1.09448421,MW,True,False,False,False
352,2018-12-19T08:00:00Z,0.492652237,MW,True,False,False,False
353,2018-12-20T08:00:00Z,1.05540419,MW,True,False,False,False
354,2018-12-21T08:00:00Z,0.742764235,MW,True,False,False,False
355,2018-12-22T08:00:00Z,0.7349482,MW,True,False,False,False
356,2018-12-23T08:00:00Z,0.719316244,MW,True,False,False,False
357,2018-12-24T08:00:00Z,0.7662122,MW,True,False,False,False
358,2018-12-25T08:00:00Z,1.91516423,MW,True,False,False,False
359,2018-12-26T08:00:00Z,1.83700418,MW,True,False,False,False
360,2018-12-27T08:00:00Z,1.97769225,MW,True,False,False,False
361,2018-12-28T08:00:00Z,1.93861222,MW,True,False,False,False
362,2018-12-29T08:00:00Z,1.03977227,MW,True,False,False,False
363,2018-12-30T08:00:00Z,2.03240418,MW,True,False,False,False
364,2018-12-31T08:00:00Z,0.547364235,MW,True,False,False,False
365,2019-01-01T08:00:00Z,2.07930017,MW,True,False,False,False
366,2019-01-02T08:00:00Z,2.01677227,MW,True,False,False,False
367,2019-01-03T08:00:00Z,2.44665217,MW,True,False,False,False
368,2019-01-04T08:00:00Z,1.50091624,MW,True,False,False,False
369,2019-01-05T08:00:00Z,3.07974815,MW,True,False,False,False
370,2019-01-06T08:00:00Z,1.48528421,MW,True,False,False,False
371,2019-01-07T08:00:00Z,1.96206021,MW,True,False,False,False
372,2019-01-08T08:00:00Z,4.510076,MW,True,False,False,False
373,2019-01-09T08:00:00Z,3.17354,MW,True,False,False,False
374,2019-01-10T08:00:00Z,4.533524,MW,True,False,False,False
375,2019-01-11T08:00:00Z,4.50226,MW,True,False,False,False
376,2019-01-12T08:00:00Z,3.99422026,MW,True,False,False,False
377,2019-01-13T08:00:00Z,5.02593231,MW,True,False,False,False
378,2019-01-14T08:00:00Z,4.05674839,MW,True,False,False,False
379,2019-01-15T08:00:00Z,4.95558834,MW,True,False,False,False
380,2019-01-16T08:00:00Z,5.57305241,MW,True,False,False,False
381,2019-01-17T08:00:00Z,5.7919,MW,True,False,False,False
382,2019-01-18T08:00:00Z,5.698108,MW,True,False,False,False
383,2019-01-19T08:00:00Z,5.66684437,MW,True,False,False,False
384,2019-01-20T08:00:00Z,5.682476,MW,True,False,False,False
385,2019-01-21T08:00:00Z,5.64339638,MW,True,False,False,False
386,2019-01-22T08:00:00Z,5.66684437,MW,True,False,False,False
387,2019-01-23T08:00:00Z,5.682476,MW,True,False,False,False
388,2019-01-24T08:00:00Z,5.63558,MW,True,False,False,False
389,2019-01-25T08:00:00Z,5.64339638,MW,True,False,False,False
390,2019-01-26T08:00:00Z,5.698108,MW,True,False,False,False
391,2019-01-27T08:00:00Z,5.659028,MW,True,False,False,False
392,2019-01-28T08:00:00Z,5.69029236,MW,True,False,False,False
393,2019-01-29T08:00:00Z,5.659028,MW,True,False,False,False
394,2019-01-30T08:00:00Z,0.0,MW,True,False,False,False
395,2019-01-31T08:00:00Z,5.66684437,MW,True,False,False,False
396,2019-02-01T08:00:00Z,5.69029236,MW,True,False,False,False
